book,about_auth
30706120130,"LT. GEN. WILLIAM JERRY BOYKIN served primarily in Delta Force and Special Forces, then as Deputy Undersecretary of Defense for Intelligence in the Pentagon. LT. GEN. EDWARD SOYSTER served as Director of the Defense Intelligence Agency during the Panama Invasion and Desert Shield/Storm. CHRISTINE BRIM was the Chief Operating Officer at the Center for Security Policy. AMB. HENRY F. COOPER served as Deputy Assistant Secretary of the Air Force and as Assistant Director of the Arms Control and Disarmament Agency, and Director of the Strategic Defense Initiative (SDI). STEPHEN C. COUGHLIN is a specialist on Islamic Shariah Law, Islamic doctrine and ideology, and the strategic information, international law, and intelligence. MICHAEL DEL ROSSO served as CEO and CTO of large public companies and early stage companies. He is a Lincoln Fellow at The Claremont Institute and Senior Fellow at the Center for Security Policy. FRANK GAFFNEY is the Founder and President of the Center for Security Policy. He acted as the Assistant Secretary of Defense for International Security Policy. JOHN GUANDOLO is a graduate of the U.S. Naval Academy, an Officer in the Marine Corps and a former Special Agent at the Federal Bureau of Investigation. BRIAN T. KENNEDY is President of the Claremont Institute. CLARE M. LOPEZ is a a senior fellow at the Center for Security Policy and vice president of the Intelligence Summit. ADM. JAMES ACE LYONS is was Commander in Chief of the U.S. Pacific Fleet. ANDREW C. MCCARTHY was an assistant US attorney in the Southern District of New York, and in 1995 he led the terrorism prosecution against the Blind Sheikh for the first World Trade Center bombing. PATRICK POOLE is one of the nation's leading analysts on issues related to the Muslim Brotherhood and terrorist activities in the United States. JOSEPH E. SCHMITZ served as the fifth Senate-confirmed Inspector General of the Department of Defense. TOM TRENTO is the Director of United West. J. MICHAEL WALLER is Vice President for Information Operations at the Center for Security Policy. DIANA WEST is a columnist and the author of The Death of the Grown-Up: How America's Arrested Development Is Bringing Down Western Civilization. R. JAMES WOOLSEY served as the Director of Central Intelligence (1993-95). DAVID YERUSHALMI is General Counsel to the Center for Security Policy.                        "
30647183032,"M. E. Grenander is a Distinguished Service Professor Emeritus at the University at Albany, State University of New York. Internationally recognized as a leading Bierce scholar, she is the author of Ambrose Bierce. Her articles on Bierce have appeared in the Western Humanities Review, American Literary Realism, Papers of the Bibliographical Society of America, and other publications.                        "
11484784088,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
22899601986,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
30688425007,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
6270823381,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
22384869301,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
9546697226,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
30055807543,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
840743258,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
11793082184,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
1993243968,"Many examples of Egyptian funerary scrolls exist. The version used in this edition is that of the famous and well-preserved Papyrus of Ani, written around 1500 B.C. Ani was the Royal Scribe of Thebes, Overseer of the Granaries of the Lords of Abydos, and Scribe of the Offerings of the Lords of Thebes. As such, he was honored with a fine example of a funerary papyrus.                        "
