,book
7979,30433259641
7980,30329849320
7981,30628380743
7982,30617342046
7983,30381797249
7984,30270332533
7985,157948480
7986,30218117004
7987,309161378
7988,20167377028
7989,30107644551
7990,30302327131
7991,30268020456
7992,30282669908
7993,12481311788
7994,30755614625
7995,30609648341
7996,30310718530
7997,30749824167
7998,2052127906
7999,30611510540
8000,20453651843
8001,30609893899
8002,2167109007
8003,30398609711
8004,22571731549
8005,30615837995
8006,30250289946
8007,4615052891
8008,30621801350
8009,8903892915
8010,30053816788
8011,30745953016
8012,5939306856
8013,22857262972
8014,30037394540
8015,30471855722
8016,30631044908
8017,30744631434
8018,22779228164
8019,30137519181
8020,21426614186
8021,9180305972
8022,30509622022
8023,20338166036
8024,30457477755
8025,14782000809
8026,15243867308
8027,5609937940
8028,17707785050
8029,30494989216
8030,30710705664
8031,9081734968
8032,397458844
8033,19179307464
8034,30137570347
8035,30748860136
8036,30627696600
8037,13061662313
8038,13190935085
8039,22854045632
8040,30739742603
8041,30685033181
8042,21760937657
8043,10768942341
8044,30745840288
8045,30618041708
8046,145641248
8047,21513404364
8048,30279321778
8049,30137484921
8050,30617250909
8051,30662178710
8052,30267666123
8053,30706278055
8054,30703939079
8055,30663162020
8056,30703868458
8057,12092967911
8058,30699367601
8059,30401640711
8060,15159625298
8061,30765825166
8062,30413604921
8063,30137505427
8064,30630977600
8065,22408996539
8066,30450421251
8067,30698829352
8068,2483398492
8069,22455138882
8070,30378770142
8071,22844629753
8072,30720644676
8073,30615024475
8074,30746206967
8075,30709528476
8076,30137484011
8077,30688666643
8078,2762372408
8079,30375186656
8080,30667727016
8081,30738625184
8082,22505126438
8083,2795338708
8084,30699438056
8085,30733304234
8086,30651692534
8087,21376348537
8088,22914174622
8089,30605002906
8090,30692911834
8091,30686148460
8092,30272645833
8093,30137482098
8094,30519521421
8095,30499971826
8096,30141234695
8097,30265973945
8098,30551329918
8099,30740363107
8100,30554033211
8101,22532747822
8102,30519014906
8103,21007442245
8104,16086716056
8105,586795362
8106,30355093984
8107,30599395577
8108,30671528871
8109,30510217486
8110,30033783809
8111,30678994579
8112,853260977
8113,30505313699
8114,22857327509
8115,3965984540
8116,15243867339
8117,21798292421
8118,30171902832
8119,30739813539
8120,30733819522
8121,30665344587
8122,9231494497
8123,11615276270
8124,30561777969
8125,30137485788
8126,30580056127
8127,13848088954
8128,21768663995
8129,30748201995
8130,30642862350
8131,30726247009
8132,30230523029
8133,14689267247
8134,30644436298
8135,1159583064
8136,30324271708
8137,30631899395
8138,5812643106
8139,30358748525
8140,30551139570
8141,30648469860
8142,30688634539
8143,30620563814
8144,30403993679
8145,50349898
8146,30720520646
8147,30697259757
8148,11904072391
8149,30534934971
8150,30109460400
8151,30613666908
8152,30228861718
8153,30423784529
8154,4824511525
8155,10843213189
8156,30656650012
8157,22823182129
8158,30737695135
8159,30745956314
8160,30470517220
8161,30690857226
8162,30614799545
8163,22408987864
8164,30737232798
8165,30737218849
8166,30403754740
8167,22878023689
8168,30514497193
8169,30699420193
8170,30266944080
8171,30012577947
8172,30293395024
8173,30637046075
8174,15030457898
8175,30551327219
8176,30278344538
8177,30584370675
8178,30686151549
8179,30738265793
8180,30494624072
8181,30739787773
8182,20149334778
8183,30652063616
8184,30418507136
8185,1159562664
8186,30406226049
8187,30549966870
8188,30586485388
8189,30718319093
8190,30737350198
8191,30137474196
8192,30740419516
8193,30408429874
8194,13230268
8195,30019554726
8196,30747799813
8197,30717290531
8198,30699612343
8199,30668298328
8200,71936075
8201,22540084392
8202,30731101074
8203,30744401395
8204,30704087135
8205,30469268059
8206,22379576241
8207,30558659903
8208,30137481209
8209,30268120742
8210,1422807600
8211,30699601323
8212,63847237
8213,30449569454
8214,22445730235
8215,30744969808
8216,4165427024
8217,523253801
8218,30420945188
8219,30625534256
8220,30709595389
8221,3303948577
8222,30535369308
8223,30359763683
8224,19034342192
8225,149786114
8226,8731329713
8227,30548182029
8228,30723524922
8229,30739178865
8230,30326720014
8231,30739329053
8232,30699300014
8233,15005323097
8234,20786306698
8235,22408987870
8236,30528171754
8237,30450470017
8238,30738050607
8239,30335456014
8240,30699511369
8241,30697838360
8242,30697826025
8243,744252203
8244,30211135285
8245,30421269770
8246,30749007966
8247,30650762517
8248,20909222202
8249,22419210544
8250,30744972203
8251,30267382625
8252,30725597606
8253,30137474198
8254,15991799274
8255,30591580945
8256,30504484009
8257,30667349910
8258,30358800470
8259,30684169649
8260,30636318674
8261,30331629979
8262,30709885630
8263,30747702540
8264,14331290079
8265,30209622653
8266,30259711876
8267,30737959793
8268,14282326713
8269,30604783277
8270,30335446899
8271,30546634548
8272,30281694975
8273,30551328085
8274,21295403978
8275,30647165025
8276,30266126473
8277,14528449821
8278,30697263746
8279,30722921536
8280,5076863241
8281,30137468215
8282,30372089055
8283,30546460006
8284,30137468217
8285,30704869019
8286,30720300158
8287,30699412507
8288,30424541099
8289,30341841626
8290,30137502053
8291,4374181139
8292,22921512041
8293,30686151408
8294,30412934383
8295,30591474295
8296,19102316752
8297,8326461715
8298,30231198684
8299,30724780101
8300,30698806551
8301,30099494972
8302,30514112677
8303,30563518991
8304,30635811875
8305,30725469449
8306,465116642
8307,8323438657
8308,20037574060
8309,30037254254
8310,30300356717
8311,300673692
8312,30137478756
8313,30453546897
8314,30708338184
8315,30353098740
8316,30307557178
8317,30159804034
8318,30550760036
8319,8150205
8320,30527149798
8321,22479795977
8322,30606220479
8323,30732805546
8324,30415063019
8325,22536083174
8326,30740160431
8327,18847098485
8328,7469279515
8329,30414474133
8330,30369176851
8331,30428916088
8332,30601282771
8333,30733206448
8334,30734008677
8335,30739672428
8336,30444524158
8337,284622700
8338,30035376941
8339,30748849589
8340,30745082291
8341,22620328373
8342,30551326308
8343,30734407193
8344,30557138088
8345,30726488455
8346,30137545281
8347,30724679003
8348,30727763912
8349,949617917
8350,30133467704
8351,30300137402
8352,30695991902
8353,1425179731
8354,30551324255
8355,30295631578
8356,30727476241
8357,30686153919
8358,30265635493
8359,30324601302
8360,22779150945
8361,17069734368
8362,30137479030
8363,30617141415
8364,30697795678
8365,30511276914
8366,30536785316
8367,30697399379
8368,312114590
8369,30656368933
8370,30280612615
8371,977917382
8372,30153697183
8373,219241498
8374,30381756973
8375,30697524848
8376,5467367405
8377,30636600660
8378,858519502
8379,126617262
8380,21812039801
8381,9822142693
8382,30667088339
8383,30137539229
8384,821762810
8385,30667375067
8386,30612646166
8387,14643101093
8388,1409595508
8389,30699611545
8390,30694567609
8391,30591014226
8392,30161694165
8393,30569541166
8394,30447301490
8395,30126183289
8396,1399052657
8397,30669088966
8398,22408987861
8399,30667993540
8400,30318024341
8401,1329938321
8402,30724512457
8403,30259713837
8404,30699157273
8405,10822581334
8406,30371169279
8407,30694108534
8408,30557152650
8409,30286630270
8410,30732388205
8411,30720520013
8412,936865316
8413,30583912319
8414,333919388
8415,30137484920
8416,30486883639
8417,30603728907
8418,30137538599
8419,30262169359
8420,30698944261
8421,808477195
8422,30137476841
8423,30137484013
8424,30727920137
8425,16602129099
8426,22903499915
8427,30615786882
8428,21664689770
8429,3260924086
8430,30467530249
8431,15213299214
8432,30702937981
8433,30575426911
8434,30137480264
8435,30432414014
8436,30736827452
8437,7616811988
8438,794447540
8439,30432415978
8440,19049041186
8441,22766035764
8442,30039037309
8443,30746219596
8444,14883183613
8445,30259689798
8446,30572391390
8447,30697838191
8448,30266602607
8449,20707032204
8450,5467419940
8451,30679110615
8452,30496046633
8453,30109814072
8454,30716223156
8455,13242171310
8456,30648525592
8457,22894996174
8458,516196401
8459,22891599666
8460,30628799338
8461,30738415414
8462,22558108961
8463,30699111694
8464,9747476466
8465,903107586
8466,20350662750
8467,30320977804
8468,30745589841
8469,15952430337
8470,30692036928
8471,30556436421
8472,30729946103
8473,30183878003
8474,30635227750
8475,30695024763
8476,30604772579
8477,30665391979
8478,30315250775
8479,30688848142
8480,1368864027
8481,30464062272
8482,30699291283
8483,13242173129
8484,30137484914
8485,30742277107
8486,200489648
8487,20523285159
8488,30751492362
8489,30749476538
8490,22380105449
8491,30699406172
8492,30653012950
8493,30573436294
8494,22585125638
8495,126034900
8496,30269810289
8497,30697817208
8498,30265846580
8499,30494561115
8500,30743792752
8501,1358285594
8502,30737146276
8503,30268655748
8504,30526506953
8505,30610774482
8506,20010651180
8507,12059031751
8508,30643086055
8509,30742353616
8510,30732915249
8511,30288303846
8512,30611533021
8513,30463886288
8514,30738544278
8515,2901541692
8516,30724051396
8517,16640601201
8518,30548269728
8519,7969265932
8520,30742166489
8521,30012525755
8522,22913608978
8523,30049148182
8524,30183997980
8525,30631316195
8526,30563768039
8527,30137479598
8528,5290740989
8529,30266256460
8530,30364264343
8531,30709567319
8532,30137543006
8533,30752680995
8534,18376791547
8535,30739882641
8536,30611129779
8537,30325780879
8538,30716748263
8539,15525798769
8540,30324554243
8541,3158071137
8542,30614442284
8543,30137496150
8544,30698476351
8545,17774286033
8546,18819556224
8547,12923704447
8548,30271225545
8549,30566790787
8550,30603643209
8551,30449801145
8552,30271668005
8553,1337823384
8554,12354868477
8555,30574565692
8556,22599912075
8557,30712210924
8558,30537370140
8559,30739028987
8560,30708331077
8561,30748302051
8562,30699413998
8563,3646351457
8564,30699347348
8565,30265630709
8566,30613051919
8567,12196100323
8568,30667372039
8569,22828953015
8570,30312795298
8571,30524364199
8572,1157181329
8573,30605050128
8574,22903511001
8575,30742721022
8576,22838670861
8577,30472450701
8578,30697800820
8579,22346078399
8580,30727530038
8581,21220274992
8582,30012526723
8583,30313635409
8584,30463430286
8585,30618384763
8586,30712015340
8587,19276952052
8588,30227344693
8589,30625460334
8590,30693585218
8591,30137499543
8592,15978876391
8593,30099316196
8594,30266200664
8595,30687014348
8596,30242933811
8597,22522031318
8598,30649484654
8599,30606299036
8600,8716371597
8601,30745758189
8602,30403085345
8603,22861779151
8604,30663600191
8605,30697842142
8606,30699891618
8607,30606259825
8608,30692358574
8609,231229984
8610,30560864291
8611,30552294001
8612,30142497068
8613,30474910092
8614,30137484918
8615,30517447653
8616,993818640
8617,30248665949
8618,30304172254
8619,22903516614
8620,20804558347
8621,30709166268
8622,30740399324
8623,22877225782
8624,30652436557
8625,22851291355
8626,30237610014
8627,30599169771
8628,9964140678
8629,30444770994
8630,30601283531
8631,30606516790
8632,30660235917
8633,18115185057
8634,30738940673
8635,30505754188
8636,30586062784
8637,30435294925
8638,22844627315
8639,30748923012
8640,22877856745
8641,30752329914
8642,298886686
8643,30697574325
8644,18837117200
8645,30743701835
8646,30551329045
8647,30745395069
8648,30401082373
8649,30601387320
8650,30278792467
8651,30739705431
8652,22501613
8653,10075504740
8654,20572902643
8655,30568633498
8656,30265968437
8657,30715435615
8658,30227424573
8659,30255549530
8660,1116717860
8661,30669080336
8662,30386052476
8663,30699887432
8664,12416896368
8665,30699198417
8666,30666540443
8667,30045151794
8668,6667790032
8669,1155180904
8670,30700605981
8671,30720509814
8672,30697830111
8673,30735047303
8674,17371946015
8675,22614501349
8676,17053314804
8677,30551321664
8678,30588893836
8679,1279220376
8680,30661879260
8681,30601372495
8682,22778441084
8683,16021961701
8684,30613436137
8685,30319781459
8686,30262307184
8687,30738445421
8688,30464064937
8689,30693173917
8690,30486950126
8691,30620373101
8692,30618439148
8693,19999440102
8694,30699296316
8695,30192608811
8696,30597663211
8697,21580229946
8698,22876178317
8699,30137456624
8700,30606282706
8701,22865462071
8702,30698964103
8703,5834791679
8704,30699298604
8705,30741205149
8706,30548174858
8707,22903514739
8708,10154507800
8709,30137501106
8710,30653006252
8711,22786084362
8712,30606087970
8713,30224849260
8714,30366598500
8715,30645389270
8716,30034648573
8717,30650048563
8718,30551320885
8719,30037689354
8720,30050693198
8721,30663202795
8722,362354714
8723,30137498226
8724,30351965433
8725,30137517485
8726,30715505949
8727,30310723028
8728,30518384439
8729,30697484601
8730,30741460238
8731,316371282
8732,22775951343
8733,81001641
8734,19835626653
8735,30699614403
8736,30315254532
8737,30137470437
8738,30601479379
8739,30697831840
8740,20703541787
8741,30380091319
8742,30137592229
8743,30101555628
8744,30253116910
8745,30012777424
8746,21872405250
8747,30593072412
8748,1205202587
8749,30745538620
8750,16145374882
8751,30699636946
8752,30736897967
8753,30708395936
8754,1400760568
8755,30724033255
8756,30551328084
8757,30266610287
8758,30646234402
8759,30742717317
8760,30669079387
8761,30324597268
8762,11663129913
8763,30561557916
8764,30334765542
8765,18944663147
8766,589259379
8767,30598562343
8768,4724713287
8769,30648134694
8770,22420041359
8771,22629703150
8772,16954201242
8773,30525421302
8774,30224266122
8775,30614891979
8776,2473960297
8777,15410004301
8778,57369327
8779,30695690042
8780,877402989
8781,30496211368
8782,30747818113
8783,30109399861
8784,20662026302
8785,6185623518
8786,30424444510
8787,9177465549
8788,30541650803
8789,15384054727
8790,1310569963
8791,30684726678
8792,30325069136
8793,30697834748
8794,7807681083
8795,30658035023
8796,13031945742
8797,758781815
8798,30569441692
8799,30739763547
8800,30514009204
8801,30602639457
8802,12736461195
8803,955684999
8804,30601999616
8805,7538084646
8806,30737313488
8807,30354843985
8808,22617901667
8809,10567424370
8810,30137527963
8811,14604789313
8812,30650025110
8813,30730573679
8814,30137542039
8815,3876264608
8816,30697819189
8817,30622196634
8818,30509345338
8819,30372470317
8820,30630990066
8821,30588084143
8822,30742153106
8823,30697839467
8824,30577444436
8825,30740087691
8826,30314001950
8827,30551321665
8828,30510151865
8829,30724512552
8830,30109766688
8831,30699606971
8832,30604969041
8833,30743839013
8834,30662621905
8835,30664518292
8836,30582100874
8837,30714160787
8838,30560955296
8839,22862772834
8840,8942636561
8841,30738511190
8842,30618886597
8843,30667379115
8844,30543522030
8845,2229801668
8846,30649804224
8847,30709559755
8848,21296015650
8849,10665755112
8850,30575416431
8851,30650029241
8852,30742719869
8853,11941360
8854,22863302340
8855,30334129918
8856,30423401697
8857,30739726621
8858,30748199871
8859,928649763
8860,30699651656
8861,30137539542
8862,30692330256
8863,30424860318
8864,22408987862
8865,21053493034
8866,30694110362
8867,15525170056
8868,11367319956
8869,30278362974
8870,30137478746
8871,30137484014
8872,30427482522
8873,30372400038
8874,1945206488
8875,30324790530
8876,22787750604
8877,30699053797
8878,30744182404
8879,30291867066
8880,30613044113
8881,6009877403
8882,30278232689
8883,30577494154
8884,389426132
8885,30384217835
8886,30737703653
8887,30688647653
8888,30605807096
8889,30355149050
8890,30700581385
8891,1392905679
8892,30329782332
8893,30666983668
8894,30740263692
